HGNC ID	Approved symbol	Status	Previous symbols	Alias symbols	Chromosome	Accession numbers	Ensembl gene ID	Ensembl ID(supplied by Ensembl)
HGNC:47554	RNU6-591P	Approved			Xp11.4		ENSG00000207122	ENSG00000207122
HGNC:47555	RNU6-592P	Approved			11q24.1		ENSG00000223265	ENSG00000223265
HGNC:47556	RNU6-593P	Approved			11p15.1		ENSG00000201586	ENSG00000201586
HGNC:47557	RNU6-594P	Entry Withdrawn			12q13.3			
HGNC:47558	RNU6-595P	Approved			12q14.1		ENSG00000200814	ENSG00000200814
HGNC:47559	RNU6-596P	Approved			8q12.1		ENSG00000202265	ENSG00000202265
HGNC:47560	RNU6-597P	Approved			14q23.2		ENSG00000202490	ENSG00000202490
HGNC:47561	RNU6-598P	Approved			10p11.23		ENSG00000200887	ENSG00000200887
HGNC:47562	RNU6-599P	Approved			9p11.2		ENSG00000238529	ENSG00000238529
HGNC:47563	RNU6-600P	Approved			12q13.12		ENSG00000199394	ENSG00000199394
HGNC:47564	RNU6-601P	Approved			2q23.2		ENSG00000207270	ENSG00000207270
HGNC:47565	RNU6-602P	Approved			14q12		ENSG00000223087	ENSG00000223087
HGNC:47566	RNU6-603P	Approved	RNU6-825P		6p21.32		ENSG00000223335	ENSG00000223335
HGNC:47567	RNU6-604P	Approved			7q36.1		ENSG00000212219	ENSG00000212219
HGNC:47568	RNU6-605P	Approved			1p34.3		ENSG00000199963	ENSG00000199963
HGNC:47569	RNU6-606P	Approved			5q14.3		ENSG00000207452	ENSG00000207452
HGNC:47570	RNU6-607P	Approved			8p11.23		ENSG00000223215	ENSG00000223215
HGNC:47571	RNU6-608P	Approved			1p34.3		ENSG00000206654	ENSG00000206654
HGNC:47572	RNU6-609P	Approved			1q32.1		ENSG00000202329	ENSG00000202329
HGNC:47573	RNU6-610P	Approved			15q15.3		ENSG00000206991	ENSG00000206991
HGNC:47574	RNU6-611P	Approved			19q13.32		ENSG00000207003	ENSG00000207003
HGNC:47575	RNU6-612P	Approved			2p16.1		ENSG00000252718	ENSG00000252718
HGNC:47576	RNU6-613P	Approved			2q36.3		ENSG00000222344	ENSG00000222344
HGNC:47577	RNU6-614P	Approved			21q11.2		ENSG00000207097	ENSG00000207097
HGNC:47578	RNU6-615P	Approved			4q21.22		ENSG00000251874	ENSG00000251874
HGNC:47579	RNU6-616P	Approved			Xq26.3		ENSG00000207081	ENSG00000207081
HGNC:47580	RNU6-617P	Approved			2q21.1		ENSG00000251956	ENSG00000251956
HGNC:47581	RNU6-618P	Approved			12p11.21		ENSG00000200388	ENSG00000200388
HGNC:47582	RNU6-619P	Approved			2q36.1		ENSG00000202016	ENSG00000202016
HGNC:47583	RNU6-620P	Approved			5q14.3		ENSG00000206744	ENSG00000206744
HGNC:47584	RNU6-621P	Approved			3q29		ENSG00000201622	ENSG00000201622
HGNC:47585	RNU6-622P	Approved			1p31.1		ENSG00000206999	ENSG00000206999
HGNC:47586	RNU6-623P	Approved			17q23.2		ENSG00000200013	ENSG00000200013
HGNC:47587	RNU6-624P	Approved			2q36.3		ENSG00000200281	ENSG00000200281
HGNC:47588	RNU6-625P	Approved			17q25.3		ENSG00000238658	ENSG00000238658
HGNC:47589	RNU6-626P	Approved			6p12.1		ENSG00000200224	ENSG00000200224
HGNC:47590	RNU6-627P	Approved			2q24.3		ENSG00000200902	ENSG00000200902
HGNC:47591	RNU6-628P	Approved			8q24.13		ENSG00000222607	ENSG00000222607
HGNC:47592	RNU6-629P	Approved			2q31.2		ENSG00000206788	ENSG00000206788
HGNC:47593	RNU6-630P	Approved			Xp11.4		ENSG00000212560	ENSG00000212560
HGNC:47594	RNU6-631P	Approved			15q11.2		ENSG00000200790	ENSG00000200790
HGNC:47595	RNU6-632P	Approved			10p12.1		ENSG00000251711	ENSG00000251711
HGNC:47596	RNU6-633P	Approved			16p13.13		ENSG00000199482	ENSG00000199482
HGNC:47597	RNU6-634P	Approved			2p16.1		ENSG00000239189	ENSG00000239189
HGNC:47598	RNU6-635P	Approved			4q24		ENSG00000252460	ENSG00000252460
HGNC:47599	RNU6-636P	Approved			1p34.3		ENSG00000207328	ENSG00000207328
HGNC:47600	RNU6-637P	Approved			3q26.2		ENSG00000206777	ENSG00000206777
HGNC:47601	RNU6-638P	Approved			17q25.3		ENSG00000252391	ENSG00000252391
HGNC:47602	RNU6-639P	Approved			20q13.12		ENSG00000206801	ENSG00000206801
HGNC:47603	RNU6-640P	Approved			2p11.2		ENSG00000200563	ENSG00000200563
HGNC:47604	RNU6-641P	Approved			Xp21.1		ENSG00000206733	ENSG00000206733
HGNC:47605	RNU6-642P	Approved			2q35		ENSG00000200029	ENSG00000200029
HGNC:47606	RNU6-643P	Approved			6p21.1		ENSG00000206745	ENSG00000206745
HGNC:47607	RNU6-644P	Approved			5q23.1		ENSG00000212457	ENSG00000212457
HGNC:47608	RNU6-645P	Approved			6p22.3		ENSG00000201519	ENSG00000201519
HGNC:47609	RNU6-646P	Approved			3q29		ENSG00000201441	ENSG00000201441
HGNC:47610	RNU6-647P	Approved			2p22.3		ENSG00000201113	ENSG00000201113
HGNC:47611	RNU6-648P	Approved			Xq23		ENSG00000222122	ENSG00000222122
HGNC:47612	RNU6-649P	Approved			2p25.2		ENSG00000207192	ENSG00000207192
HGNC:47613	RNU6-650P	Approved			7q36.1		ENSG00000202528	ENSG00000202528
HGNC:47614	RNU6-651P	Approved			2q33.1		ENSG00000222972	ENSG00000222972
HGNC:47615	RNU6-652P	Approved			4q12		ENSG00000202358	ENSG00000202358
HGNC:47616	RNU6-653P	Approved			6q21		ENSG00000199944	ENSG00000199944
HGNC:47617	RNU6-654P	Approved			11q22.3		ENSG00000201243	ENSG00000201243
HGNC:47618	RNU6-655P	Approved			18q23		ENSG00000199728	ENSG00000199728
HGNC:47619	RNU6-656P	Approved			8q11.1		ENSG00000252594	ENSG00000252594
HGNC:47620	RNU6-657P	Approved			10q23.33		ENSG00000206631	ENSG00000206631
HGNC:47621	RNU6-658P	Approved			5q13.3		ENSG00000207336	ENSG00000207336
HGNC:47622	RNU6-659P	Approved			14q24.2		ENSG00000252263	ENSG00000252263
HGNC:47623	RNU6-660P	Approved			5p15.1		ENSG00000201436	ENSG00000201436
HGNC:47624	RNU6-661P	Approved			5q12.1		ENSG00000199279	ENSG00000199279
HGNC:47625	RNU6-662P	Approved			1q21.3		ENSG00000206980	ENSG00000206980
HGNC:47626	RNU6-663P	Approved			8p12		ENSG00000212407	ENSG00000212407
HGNC:47627	RNU6-664P	Approved			2q33.3		ENSG00000199251	ENSG00000199251
HGNC:47628	RNU6-665P	Approved			8q11.21		ENSG00000207369	ENSG00000207369
HGNC:47629	RNU6-666P	Approved			10p12.1		ENSG00000200369	ENSG00000200369
HGNC:47630	RNU6-667P	Approved			15q25.1		ENSG00000252995	ENSG00000252995
HGNC:47631	RNU6-668P	Approved			4q32.3		ENSG00000201050	ENSG00000201050
HGNC:47632	RNU6-669P	Approved			9q22.32		ENSG00000202445	ENSG00000202445
HGNC:47633	RNU6-670P	Approved			3p25.3		ENSG00000201182	ENSG00000201182
HGNC:47634	RNU6-671P	Entry Withdrawn			12q12			
HGNC:47635	RNU6-672P	Approved			11q13.4		ENSG00000206638	ENSG00000206638
HGNC:47636	RNU6-673P	Approved			10q22.3		ENSG00000201954	ENSG00000201954
HGNC:47637	RNU6-674P	Approved			2p11.2		ENSG00000200701	ENSG00000200701
HGNC:47638	RNU6-675P	Approved			2q14.3		ENSG00000206963	ENSG00000206963
HGNC:47639	RNU6-676P	Entry Withdrawn			12p13.2			
HGNC:47640	RNU6-677P	Approved			9p13.2		ENSG00000252723	ENSG00000252723
HGNC:47641	RNU6-678P	Approved			3q22.1		ENSG00000252641	ENSG00000252641
HGNC:47642	RNU6-679P	Approved			5p15.2		ENSG00000212305	ENSG00000212305
HGNC:47643	RNU6-680P	Approved			5q13.3		ENSG00000207333	ENSG00000207333
HGNC:47644	RNU6-681P	Approved			3q26.32		ENSG00000200882	ENSG00000200882
HGNC:47645	RNU6-682P	Approved			8p23.1		ENSG00000200713	ENSG00000200713
HGNC:47646	RNU6-683P	Symbol Withdrawn			HSCHR6_MHC_COXp21.33			
HGNC:47647	RNU6-684P	Approved			14q32.33		ENSG00000222761	ENSG00000222761
HGNC:47648	RNU6-685P	Approved			2p12		ENSG00000252897	ENSG00000252897
HGNC:47649	RNU6-686P	Approved			15q22.31		ENSG00000201709	ENSG00000201709
HGNC:47650	RNU6-687P	Approved			10q21.1		ENSG00000252252	ENSG00000252252
HGNC:47651	RNU6-688P	Entry Withdrawn			2p16.3			
HGNC:47652	RNU6-689P	Approved			14q24.3		ENSG00000206924	ENSG00000206924
HGNC:47653	RNU6-690P	Approved			8q22.1		ENSG00000202112	ENSG00000202112
HGNC:47654	RNU6-691P	Entry Withdrawn			1q44			
HGNC:47655	RNU6-692P	Approved			2q22.3		ENSG00000207225	ENSG00000207225
HGNC:47656	RNU6-693P	Approved			1q24.3		ENSG00000251943	ENSG00000251943
HGNC:47657	RNU6-694P	Approved			9p24.2		ENSG00000200941	ENSG00000200941
HGNC:47658	RNU6-695P	Approved			1p22.2		ENSG00000212459	ENSG00000212459
HGNC:47659	RNU6-696P	Approved			21q22.13		ENSG00000212136	ENSG00000212136
HGNC:47660	RNU6-697P	Approved			10q22.1		ENSG00000200218	ENSG00000200218
HGNC:47661	RNU6-698P	Approved			19q13.42		ENSG00000200393	ENSG00000200393
HGNC:47662	RNU6-699P	Approved			4q13.2		ENSG00000252890	ENSG00000252890
HGNC:47663	RNU6-700P	Approved			12p13.31		ENSG00000212345	ENSG00000212345
HGNC:47664	RNU6-701P	Approved			5q23.1		ENSG00000206786	ENSG00000206786
HGNC:47665	RNU6-702P	Approved			18q11.2		ENSG00000201852	ENSG00000201852
HGNC:47666	RNU6-703P	Approved			8q22.2		ENSG00000252755	ENSG00000252755
HGNC:47667	RNU6-704P	Approved			1q32.1		ENSG00000201032	ENSG00000201032
HGNC:47668	RNU6-705P	Approved			5q35.3		ENSG00000222533	ENSG00000222533
HGNC:47669	RNU6-706P	Approved			18q12.2		ENSG00000253038	ENSG00000253038
HGNC:47670	RNU6-707P	Approved			Xp11.23		ENSG00000201517	ENSG00000201517
HGNC:47671	RNU6-708P	Approved			18q21.1		ENSG00000206944	ENSG00000206944
HGNC:47672	RNU6-709P	Approved			10q25.3		ENSG00000253066	ENSG00000253066
HGNC:47673	RNU6-710P	Approved			9q31.3		ENSG00000222356	ENSG00000222356
HGNC:47674	RNU6-711P	Approved			17q11.2		ENSG00000253064	ENSG00000253064
HGNC:47675	RNU6-712P	Approved			3p11.1		ENSG00000222490	ENSG00000222490
HGNC:47676	RNU6-713P	Approved			12q12		ENSG00000207492	ENSG00000207492
HGNC:47677	RNU6-714P	Approved			9q22.31		ENSG00000252772	ENSG00000252772
HGNC:47678	RNU6-715P	Approved			2q22.3		ENSG00000202074	ENSG00000202074
HGNC:47679	RNU6-716P	Approved			1q32.1		ENSG00000202491	ENSG00000202491
HGNC:47680	RNU6-717P	Approved			12q24.33		ENSG00000239190	ENSG00000239190
HGNC:47681	RNU6-718P	Approved			5q23.1		ENSG00000251975	ENSG00000251975
HGNC:47682	RNU6-719P	Approved			7p14.1		ENSG00000252480	ENSG00000252480
HGNC:47683	RNU6-720P	Approved			3q25.1		ENSG00000252172	ENSG00000252172
HGNC:47684	RNU6-721P	Approved			18p11.21		ENSG00000222087	ENSG00000222087
HGNC:47685	RNU6-722P	Approved			Xp11.23		ENSG00000223309	ENSG00000223309
HGNC:47686	RNU6-723P	Approved			1p33		ENSG00000206700	ENSG00000206700
HGNC:47687	RNU6-724P	Approved			5q13.2		ENSG00000212260	ENSG00000212260
HGNC:47688	RNU6-725P	Approved			1q43		ENSG00000252371	ENSG00000252371
HGNC:47689	RNU6-726P	Approved			3q22.1		ENSG00000201550	ENSG00000201550
HGNC:47690	RNU6-727P	Approved			5q14.3		ENSG00000200462	ENSG00000200462
HGNC:47691	RNU6-728P	Approved			10q26.13		ENSG00000202245	ENSG00000202245
HGNC:47692	RNU6-729P	Approved			8p23.1		ENSG00000207128	ENSG00000207128
HGNC:47693	RNU6-730P	Approved			6q27		ENSG00000206681	ENSG00000206681
HGNC:47694	RNU6-731P	Approved			1p36.31		ENSG00000253022	ENSG00000253022
HGNC:47695	RNU6-732P	Approved			5q32		ENSG00000251842	ENSG00000251842
HGNC:47696	RNU6-733P	Approved			4q25		ENSG00000222691	ENSG00000222691
HGNC:47697	RNU6-734P	Entry Withdrawn			6q24.3			
HGNC:47698	RNU6-735P	Approved			12q22		ENSG00000222544	ENSG00000222544
HGNC:47699	RNU6-736P	Entry Withdrawn			3q23			
HGNC:47700	RNU6-737P	Approved			18q21.31		ENSG00000202240	ENSG00000202240
HGNC:47701	RNU6-738P	Approved			5p14.1		ENSG00000207261	ENSG00000207261
HGNC:47702	RNU6-739P	Approved			3p14.1		ENSG00000212340	ENSG00000212340
HGNC:47703	RNU6-740P	Approved			10q23.31		ENSG00000201604	ENSG00000201604
HGNC:47704	RNU6-741P	Approved			15q11.2		ENSG00000206616	ENSG00000206616
HGNC:47705	RNU6-742P	Approved			18q21.31		ENSG00000202159	ENSG00000202159
HGNC:47706	RNU6-743P	Approved			20q13.11		ENSG00000201021	ENSG00000201021
HGNC:47707	RNU6-744P	Approved			2q14.1		ENSG00000202427	ENSG00000202427
HGNC:47708	RNU6-745P	Approved			15q23		ENSG00000200216	ENSG00000200216
HGNC:47709	RNU6-746P	Approved			4q12		ENSG00000206839	ENSG00000206839
HGNC:47710	RNU6-747P	Approved			1q43		ENSG00000212230	ENSG00000212230
HGNC:47711	RNU6-748P	Approved			8q22.2		ENSG00000207378	ENSG00000207378
HGNC:47712	RNU6-749P	Approved			15q11.2		ENSG00000238489	ENSG00000238489
HGNC:47713	RNU6-750P	Approved			1p21.2		ENSG00000212248	ENSG00000212248
HGNC:47714	RNU6-751P	Approved			19q13.42		ENSG00000252191	ENSG00000252191
HGNC:47715	RNU6-752P	Approved			5q23.2		ENSG00000252185	ENSG00000252185
HGNC:47716	RNU6-753P	Approved			1p34.3		ENSG00000200796	ENSG00000200796
HGNC:47717	RNU6-754P	Approved			6p21.1		ENSG00000212468	ENSG00000212468
HGNC:47718	RNU6-755P	Approved			1q23.3		ENSG00000201270	ENSG00000201270
HGNC:47719	RNU6-756P	Approved			8q24.13		ENSG00000206724	ENSG00000206724
HGNC:47720	RNU6-757P	Approved			5q31.1		ENSG00000222266	ENSG00000222266
HGNC:47721	RNU6-758P	Approved			16q23.1		ENSG00000252101	ENSG00000252101
HGNC:47722	RNU6-759P	Approved			20q11.22		ENSG00000252549	ENSG00000252549
HGNC:47723	RNU6-760P	Approved			5p13.3		ENSG00000251887	ENSG00000251887
HGNC:47724	RNU6-761P	Approved			6p21.1		ENSG00000206875	ENSG00000206875
HGNC:47725	RNU6-762P	Approved			2q33.1		ENSG00000252916	ENSG00000252916
HGNC:47726	RNU6-763P	Approved			2q31.1		ENSG00000212167	ENSG00000212167
HGNC:47727	RNU6-764P	Approved			Xq28		ENSG00000252205	ENSG00000252205
HGNC:47728	RNU6-765P	Approved			9p13.1		ENSG00000252725	ENSG00000252725
HGNC:47729	RNU6-766P	Approved			2q24.3		ENSG00000199348	ENSG00000199348
HGNC:47730	RNU6-767P	Approved			17p11.2		ENSG00000206859	ENSG00000206859
HGNC:47731	RNU6-768P	Approved			12q23.1		ENSG00000207414	ENSG00000207414
HGNC:47732	RNU6-769P	Approved			12q13.12		ENSG00000207136	ENSG00000207136
HGNC:47733	RNU6-770P	Approved			6q21		ENSG00000200799	ENSG00000200799
HGNC:47734	RNU6-771P	Approved	RNU6-1185P		1p36.21		ENSG00000207511	ENSG00000207511
HGNC:47735	RNU6-772P	Approved			21q21.1		ENSG00000251851	ENSG00000251851
HGNC:47736	RNU6-773P	Entry Withdrawn			1q24.3			
HGNC:47737	RNU6-774P	Approved			4q21.23		ENSG00000200108	ENSG00000200108
HGNC:47738	RNU6-775P	Approved			2p16.1		ENSG00000238619	ENSG00000238619
HGNC:47739	RNU6-776P	Approved			1p36.12		ENSG00000201273	ENSG00000201273
HGNC:47740	RNU6-777P	Approved			1p36.22		ENSG00000201135	ENSG00000201135
HGNC:47741	RNU6-778P	Approved			1q32.1		ENSG00000200139	ENSG00000200139
HGNC:47742	RNU6-779P	Entry Withdrawn			11q12.1			
HGNC:47743	RNU6-780P	Approved			10q23.2		ENSG00000212332	ENSG00000212332
HGNC:47744	RNU6-781P	Approved			12p13.31		ENSG00000252186	ENSG00000252186
HGNC:47745	RNU6-782P	Approved			19p13.12		ENSG00000252661	ENSG00000252661
HGNC:47746	RNU6-783P	Approved			11p14.3		ENSG00000252519	ENSG00000252519
HGNC:47747	RNU6-784P	Approved			4q13.3		ENSG00000207058	ENSG00000207058
HGNC:47748	RNU6-785P	Approved			9q34.3		ENSG00000223256	ENSG00000223256
HGNC:47749	RNU6-786P	Approved			6q25.3		ENSG00000252658	ENSG00000252658
HGNC:47750	RNU6-787P	Approved			3p14.1		ENSG00000206759	ENSG00000206759
HGNC:47751	RNU6-788P	Approved			3p24.3		ENSG00000212269	ENSG00000212269
HGNC:47752	RNU6-789P	Approved			3q22.3		ENSG00000252914	ENSG00000252914
HGNC:47753	RNU6-790P	Approved			14q32.31		ENSG00000207208	ENSG00000207208
HGNC:47754	RNU6-791P	Approved			1q41		ENSG00000222399	ENSG00000222399
HGNC:47755	RNU6-792P	Approved			1p13.2		ENSG00000200360	ENSG00000200360
HGNC:47756	RNU6-793P	Approved			6p23		ENSG00000206960	ENSG00000206960
HGNC:47757	RNU6-794P	Approved			10p11.21		ENSG00000253070	ENSG00000253070
HGNC:47758	RNU6-795P	Approved			10p11.1		ENSG00000252132	ENSG00000252132
HGNC:47759	RNU6-796P	Approved			15q25.3		ENSG00000212388	ENSG00000212388
HGNC:47760	RNU6-797P	Approved			7q34		ENSG00000199971	ENSG00000199971
HGNC:47761	RNU6-798P	Approved			9q22.33		ENSG00000252721	ENSG00000252721
HGNC:47762	RNU6-799P	Approved			17p12		ENSG00000200437	ENSG00000200437
HGNC:47763	RNU6-800P	Approved			Xp22.2		ENSG00000207202	ENSG00000207202
HGNC:47764	RNU6-801P	Approved			6p22.3		ENSG00000200957	ENSG00000200957
HGNC:47765	RNU6-802P	Entry Withdrawn			14q12			
HGNC:47766	RNU6-803P	Approved			19q13.42		ENSG00000251843	ENSG00000251843
HGNC:47767	RNU6-804P	Approved			5q14.3		ENSG00000207013	ENSG00000207013
HGNC:47768	RNU6-805P	Approved			10q22.1		ENSG00000202513	ENSG00000202513
HGNC:47769	RNU6-806P	Approved			5q12.1		ENSG00000202017	ENSG00000202017
HGNC:47770	RNU6-807P	Approved			15q26.3		ENSG00000252614	ENSG00000252614
HGNC:47771	RNU6-808P	Approved			12q22		ENSG00000212535	ENSG00000212535
HGNC:47772	RNU6-809P	Approved			1p31.3		ENSG00000207190	ENSG00000207190
HGNC:47773	RNU6-810P	Approved			22q12.1		ENSG00000200871	ENSG00000200871
HGNC:47774	RNU6-811P	Approved			10p11.21		ENSG00000206796	ENSG00000206796
HGNC:47775	RNU6-812P	Approved			2p12		ENSG00000200048	ENSG00000200048
HGNC:47776	RNU6-813P	Approved			6q25.1		ENSG00000207422	ENSG00000207422
HGNC:47777	RNU6-814P	Entry Withdrawn			3p25.3			
HGNC:47778	RNU6-815P	Approved			3p24.3		ENSG00000206807	ENSG00000206807
HGNC:47779	RNU6-816P	Approved			22q11.1		ENSG00000212216	ENSG00000212216
HGNC:47780	RNU6-817P	Approved			1p13.1		ENSG00000212385	ENSG00000212385
HGNC:47781	RNU6-818P	Approved			4q22.1		ENSG00000201707	ENSG00000201707
HGNC:47782	RNU6-819P	Approved			8q11.1		ENSG00000200986	ENSG00000200986
HGNC:47783	RNU6-820P	Approved			9q21.11		ENSG00000207000	ENSG00000207000
HGNC:47784	RNU6-821P	Approved			3q29		ENSG00000212297	ENSG00000212297
HGNC:47785	RNU6-822P	Approved			3p24.3		ENSG00000199577	ENSG00000199577
HGNC:47786	RNU6-823P	Approved			3q21.3		ENSG00000212344	ENSG00000212344
HGNC:47787	RNU6-824P	Approved			6q25.2		ENSG00000200594	ENSG00000200594
HGNC:47788	RNU6-825P	Symbol Withdrawn			HSCHR6_MHC_COXp21.32			
HGNC:47789	RNU6-826P	Approved			17q21.32		ENSG00000252636	ENSG00000252636
HGNC:47790	RNU6-827P	Approved			2p12		ENSG00000202423	ENSG00000202423
HGNC:47791	RNU6-828P	Approved			1p36.22		ENSG00000201746	ENSG00000201746
HGNC:47792	RNU6-829P	Approved			9q22.31		ENSG00000200570	ENSG00000200570
HGNC:47793	RNU6-830P	Approved			1p32.3		ENSG00000252162	ENSG00000252162
HGNC:47794	RNU6-831P	Approved			18p11.31		ENSG00000207278	ENSG00000207278
HGNC:47795	RNU6-832P	Approved			7q11.22		ENSG00000200189	ENSG00000200189
HGNC:47796	RNU6-833P	Approved			10q22.2		ENSG00000200356	ENSG00000200356
HGNC:47797	RNU6-834P	Approved			12q13.12		ENSG00000199237	ENSG00000199237
HGNC:47798	RNU6-835P	Approved			14q31.3		ENSG00000252783	ENSG00000252783
HGNC:47799	RNU6-836P	Approved			4p14		ENSG00000199790	ENSG00000199790
HGNC:47800	RNU6-837P	Approved			12p12.3		ENSG00000212358	ENSG00000212358
HGNC:47801	RNU6-838P	Approved			4p12		ENSG00000200269	ENSG00000200269
HGNC:47802	RNU6-839P	Approved			10q25.1		ENSG00000200217	ENSG00000200217
HGNC:47803	RNU6-840P	Approved			17q12		ENSG00000253084	ENSG00000253084
HGNC:47804	RNU6-841P	Approved			19q13.33		ENSG00000206599	ENSG00000206599
HGNC:47805	RNU6-842P	Approved			8p22		ENSG00000206996	ENSG00000206996
HGNC:47806	RNU6-843P	Approved			2p24.3		ENSG00000207183	ENSG00000207183
HGNC:47807	RNU6-844P	Approved			15q21.3		ENSG00000252984	ENSG00000252984
HGNC:47808	RNU6-845P	Approved			16q11.2		ENSG00000199448	ENSG00000199448
HGNC:47809	RNU6-846P	Entry Withdrawn			2p22.2			
HGNC:47810	RNU6-847P	Approved			10p11.21		ENSG00000223047	ENSG00000223047
HGNC:47811	RNU6-848P	Approved			2q21.1		ENSG00000251757	ENSG00000251757
HGNC:47812	RNU6-849P	Approved			7q21.11		ENSG00000206818	ENSG00000206818
HGNC:47813	RNU6-850P	Approved	RNU6-1030P		6p21.33		ENSG00000252743	ENSG00000252743
HGNC:47814	RNU6-851P	Approved			2p22.1		ENSG00000207295	ENSG00000207295
HGNC:47815	RNU6-852P	Entry Withdrawn			14q23.2			
HGNC:47816	RNU6-853P	Approved			4q32.3		ENSG00000201176	ENSG00000201176
HGNC:47817	RNU6-854P	Approved			Xq21.1		ENSG00000200906	ENSG00000200906
HGNC:47818	RNU6-855P	Approved			9q32		ENSG00000222327	ENSG00000222327
HGNC:47819	RNU6-856P	Approved			3p21.1		ENSG00000252768	ENSG00000252768
HGNC:47820	RNU6-857P	Approved			18q12.1		ENSG00000251702	ENSG00000251702
HGNC:47821	RNU6-858P	Approved			3q29		ENSG00000199306	ENSG00000199306
HGNC:47822	RNU6-859P	Approved			21q22.3		ENSG00000199598	ENSG00000199598
HGNC:47823	RNU6-860P	Approved			3q29		ENSG00000222792	ENSG00000222792
HGNC:47824	RNU6-861P	Approved			6q22.33		ENSG00000252554	ENSG00000252554
HGNC:47825	RNU6-862P	Approved			17p11.2		ENSG00000199674	ENSG00000199674
HGNC:47826	RNU6-863P	Approved			7q11.23		ENSG00000251798	ENSG00000251798
HGNC:47827	RNU6-864P	Approved			14q12		ENSG00000252065	ENSG00000252065
HGNC:47828	RNU6-865P	Approved			3q12.2		ENSG00000201642	ENSG00000201642
HGNC:47829	RNU6-866P	Approved			17q12		ENSG00000274607	ENSG00000274607
HGNC:47830	RNU6-867P	Approved			Xq13.3		ENSG00000201826	ENSG00000201826
HGNC:47831	RNU6-868P	Entry Withdrawn			4p12			
HGNC:47832	RNU6-869P	Approved			8q24.21		ENSG00000207138	ENSG00000207138
HGNC:47833	RNU6-870P	Entry Withdrawn			1p34.2			
HGNC:47834	RNU6-871P	Approved			12q14.1		ENSG00000251931	ENSG00000251931
HGNC:47835	RNU6-872P	Entry Withdrawn			21q21.3			
HGNC:47836	RNU6-873P	Approved			3p11.2		ENSG00000200703	ENSG00000200703
HGNC:47837	RNU6-874P	Approved			11q24.3		ENSG00000199260	ENSG00000199260
HGNC:47838	RNU6-875P	Approved			8q24.13		ENSG00000252297	ENSG00000252297
HGNC:47839	RNU6-876P	Approved			11q24.3		ENSG00000212597	ENSG00000212597
HGNC:47840	RNU6-877P	Approved			1p32.3		ENSG00000206595	ENSG00000206595
HGNC:47841	RNU6-878P	Approved			11p15.5		ENSG00000207308	ENSG00000207308
HGNC:47842	RNU6-879P	Approved			12q13.3		ENSG00000201198	ENSG00000201198
HGNC:47843	RNU6-880P	Approved			1p34.2		ENSG00000207256	ENSG00000207256
HGNC:47844	RNU6-881P	Approved			9q34.13		ENSG00000252622	ENSG00000252622
HGNC:47845	RNU6-882P	Approved			3p25.3		ENSG00000212327	ENSG00000212327
HGNC:47846	RNU6-883P	Approved			10q22.2		ENSG00000207327	ENSG00000207327
HGNC:47847	RNU6-884P	Approved			1q21.3		ENSG00000200759	ENSG00000200759
HGNC:47848	RNU6-885P	Approved			10q11.21		ENSG00000252416	ENSG00000252416
HGNC:47849	RNU6-886P	Approved			14q21.1		ENSG00000207046	ENSG00000207046
HGNC:47850	RNU6-887P	Approved			4p14		ENSG00000222592	ENSG00000222592
HGNC:47851	RNU6-888P	Approved			5q31.2		ENSG00000199880	ENSG00000199880
HGNC:47852	RNU6-889P	Approved			10p15.3		ENSG00000252998	ENSG00000252998
HGNC:47853	RNU6-890P	Approved			6p21.1		ENSG00000206848	ENSG00000206848
HGNC:47854	RNU6-891P	Approved			4q13.3		ENSG00000207007	ENSG00000207007
HGNC:47855	RNU6-892P	Approved			8p21.3		ENSG00000222267	ENSG00000222267
HGNC:47856	RNU6-893P	Approved			11q23.1		ENSG00000238444	ENSG00000238444
